"","artist_name","avg_duration"
"2030","John Dahlbäck",288.39138
"2031","Jose Padilla",311.95383
"2032","Brand New Sin",313.468935
"2033","Isabel Pantoja",204.35546
"2034","Polly Paulusma",268.47302
"2035","Lucky Dragons",130.48118
"2036","Le Vrai Ben",217.75628
"2037","Cross Country",189.962
"2038","Devendra Banhart",199.418325
"2039","Metabass 'N' Breath",64.80934
"2040","Jahn Teigen",182.1122
"2041","David Sanborn",285.28281
"2042","Booker T. & The M.G.'s",221.77914
"2043","Shotta",204.79955
"2044","Fausto",249.36444
"2045","Joe Lovano",358.24281
"2046","Fad Gadget",345.65179
"2047","Les Innocents",254.24934
"2048","Tim Love Lee",398.00118
"2049","Tic Tac Toe",265.081453333333
"2050","Ghost of the Russian Empire",267.0624
"2051","Paul Schwartz",411.42812
"2052","Post War Years",338.20689
"2053","Venus Hum",223.65995
"2054","John Selway",247.64036
"2055","Permanent Me",183.40526
"2056","Christian Scott",332.40771
"2057","Fixer",223.63383
"2058","Ludacris / Ne-Yo",258.87302
"2059","King Diamond & Black Rose",415.7122
"2060","Edgewater",332.5122
"2061","Angelus Apatrida",285.88363
"2062","Chocolate Weasel",505.25995
"2063","Attack Formation",28.52526
"2064","Percy Sledge",164.17914
"2065","Jaci Velasquez",248.04526
"2066","Black Messiah",313.87383
"2067","Fastbacks",119.58812
"2068","Chris Cagle",308.45342
"2069","City",296.28036
"2070","Ben Watt",138.65751
"2071","Alisha's Attic",190.144855
"2072","Martin Sexton",271.555465
"2073","Giorgio Gaber",156.99546
"2074","Training For Utopia",194.92526
"2075","The New Mastersounds",260.17914
"2076","Patty Larkin",236.61669
"2077","Madball",75.310565
"2078","Erik Satie",120.89424
"2079","7 Notas 7 Colores",273.34485
"2080","Los Planetas",237.47873
"2081","Cadence Weapon",239.33342
"2082","Titus Andronicus",518.89587
"2083","The Phantom Limbs",140.56444
"2084","Total Science",372.618866666667
"2085","Dawn Landes",205.322
"2086","Parliament",357.72036
"2087","Euros Childs",162.87302
"2088","Martin Buttrich",620.78649
"2089","Men Of Standard",229.38077
"2090","Sérgio Godinho",247.50975
"2091","Róisín Murphy",362.50077
"2092","Shawn Colvin",169.312195
"2093","FDEL",80.77016
"2094","Pseudo Existors",112.195465
"2095","Alicia Keys featuring Tony! Toni! Toné! and Jermaine Paul",424.672195
"2096","Dixie Dregs",200.38485
"2097","Wu-Tang Clan",232.82893
"2098","Rufus Thomas",162.79465
"2099","Brujeria",125.64853
"2100","Underworld",444.73424
"2101","Howling Bells",196.218325
"2102","Motörhead",235.846075
"2103","Enrico Rava_ Stefano Bollani_ Mark Turner_ Larry Grenadier_ Paul Motian",459.57179
"2104","Yo La Tengo",199.09179
"2105","Supergrass",179.85261
"2106","Pygmy Lush",1500.23791
"2107","Soilwork",224.997424
"2108","Kelley Stoltz",241.60608
"2109","Neneh Cherry",169.35138
"2110","Basement Jaxx",262.46485
"2111","The Reign Of Kindo",205.34812
"2112","Pyrolator",168.28036
"2113","Emmon",323.39546
"2114","Youth Group",209.68444
"2115","Lykke Li",332.64281
"2116","Tub Ring",246.33424
"2117","Something Like Silas",289.27955
"2118","Frank and Walters",229.04118
"2119","Will Hoge",268.77342
"2120","Dominique A",176.92689
"2121","Chris Stills",136.82893
"2122","Pat Martino",434.99057
"2123","Burton Cummings",224.522
"2124","Chaka Khan",253.18703
"2125","Natalie Imbruglia",244.113833333333
"2126","Spitalfield",178.49424
"2127","Eino Grön",166.79138
"2128","Francesca Ancarola",238.21016
"2129","Alaska Y Los Pegamoides",105.9522
"2130","The Crimea",195.21261
"2131","Karin Krog",219.519545
"2132","Stephan Bodzin",441.02485
"2133","The Cuff Links",241.37098
"2134","Lonnie Gordon",228.49261
"2135","José James",287.555465
"2136","State Of Bengal",177.91955
"2137","The Last Poets",284.176963333333
"2138","Lighter Shade of Brown",256.195465
"2139","Euge Groove",282.657505
"2140","Lily Holbrook",233.286075
"2141","Coyote Oldman",359.54893
"2142","Sia",258.755465
"2143","Everton Blender",234.63138
"2144","Taking Back Sunday",195.46077
"2145","Abuela Coca",301.97506
"2146","Pee Wee King",168.802815
"2147","Tycoon",261.35465
"2148","Bill Laswell and Tetsu Inoue",599.966895
"2149","Die! Die! Die!",152.58077
"2150","Televise",252.31628
"2151","Soul Defenders",154.04363
"2152","The Beloved",303.93424
"2153","Chris Garneau",261.07601
"2154","Payola",95.11138
"2155","Manowar",213.99465
"2156","The Railway Children",214.72608
"2157","88 Fingers Louie",180.84526
"2158","Baroness",261.66812
"2159","Heaven Street Seven",177.54077
"2160","Biohazard",171.80689
"2161","Remedios Amaya",261.77261
"2162","Haste The Day",178.78159
"2163","IQ",368.855055
"2164","Carleen Anderson",269.5571
"2165","Gorch Fock",374.15138
"2166","Hey Colossus",768.86159
"2167","Susanna Hoffs",231.20934
"2168","Dr. Calypso",220.986756666667
"2169","Sleepy John Estes",177.161993333333
"2170","TM Juke",208.77016
"2171","Tribal Jam - Portrait",248.78975
"2172","Commit Suicide",110.34077
"2173","Foy Vance",312.2673
"2174","Faith No More",353.35791
"2175","Dana Rayne",360.56771
"2176","Donnie McClurkin",206.2624
"2177","Debbie Davies",212.51873
"2178","The Mermen",312.293425
"2179","The Juan MacLean",454.68689
"2180","Cocoa Brovas",240.92689
"2181","Ronnie Milsap",220.9171
"2182","Nessbeal",237.21751
"2183","The Apples In Stereo",242.93832
"2184","PJ Harvey",213.66812
"2185","Jean-Jacques Goldman",363.79383
"2186","Musetta",193.684445
"2187","Kris Menace",272.53506
"2188","Gescom",44.23356
"2189","Royksopp",301.71383
"2190","Primordial",483.10812
"2191","La Habitacion Roja",372.08771
"2192","Democustico",379.32363
"2193","Natalie Merchant",451.944035
"2194","EN VOICE",392.59383
"2195","Charlie Daniels",187.50649
"2196","Ben Kweller",223.442266666667
"2197","Jimmy Needham",240.53506
"2198","Patenbrigade: Wolff",224.051795
"2199","Bad Company",255.17669
"2200","Sexion d'Assaut",279.05261
"2201","Pennywise",135.757913333333
"2202","Keith Emerson",152.86812
"2203","Bernard Lavilliers",232.28036
"2204","Buck Owens",146.33751
"2205","Leverage",265.92608
"2206","Lee Ranaldo",196.98893
"2207","Mani Spinx",229.56363
"2208","Richard Swift",155.97669
"2209","The Flying Pickets",158.40608
"2210","Melanie Garside",223.42485
"2211","Oumou Sangare",306.20689
"2212","Threshold",466.137236666667
"2213","Lusine",352.796285
"2214","The Doc Watson Family",141.66159
"2215","Shurik'n",234.34404
"2216","Shania Twain",250.51383
"2217","Ernie Halter",220.96934
"2218","Millencolin",150.38649
"2219","Rivermaya",270.78485
"2220","The Five Stairsteps",184.13669
"2221","Dead Or Alive",288.05179
"2222","Gustavo Santaolalla",47.3073
"2223","Carl Smith",142.31465
"2224","Dream Evil",269.34812
"2225","Gob",164.348935
"2226","Phil Miller",290.42893
"2227","Madonna",254.763083333333
"2228","Kajagoogoo",172.66893
"2229","Kristofer Åström",225.27955
"2230","Norah Jones",276.40118
"2231","Agoria",226.79465
"2232","Lightspeed Champion",109.24363
"2233","Cities",265.76934
"2234","Mediengruppe Telekommander",244.557913333333
"2235","Bob Neuwirth",473.57342
"2236","Wolfchant",277.55057
"2237","Say Hi To Your Mom",216.7048525
"2238","Burning Sky",103.49669
"2239","45 Grave",645.69424
"2240","Whitney Cummings",117.83791
"2241","That Petrol Emotion",180.97587
"2242","The Dum Dum Project",245.9424
"2243","Factums",65.30567
"2244","Waldeck",266.39628
"2245","Lee Morgan",331.284445
"2246","Acoustic Alchemy",248.35873
"2247","Amy Grant",241.65832
"2248","De Saloon",256.73098
"2249","Venice",242.442
"2250","Dave 'Baby' Cortez",120.16281
"2251","4ft Fingers",178.128525
"2252","Napalm Death",200.04526
"2253","Fluttr Effect",263.94077
"2254","Aswad",305.10975
"2255","Glenn Miller",190.09261
"2256","The Walkabouts",355.29098
"2257","At All Cost",219.84608
"2258","Stefani Vara",212.34893
"2259","Andy McCoy",231.31383
"2260","Yellowman",207.89506
"2261","The All-American Rejects",267.937506666667
"2262","Dan Zanes Feat. Donald Saaf",186.95791
"2263","Franco De Vita",232.93342
"2264","Black Flag",167.3922
"2265","DAY26",215.27465
"2266","The Paradons",162.89914
"2267","Phantom Planet",207.368253333333
"2268","Dan Brodie",239.20281
"2269","Call And Response",223.05914
"2270","Ólafur Arnalds",12.30322
"2271","Béla Fleck & the Flecktones",501.96853
"2272","The Copyrights",143.93424
"2273","Teena Marie",386.71628
"2274","Westlife",249.86948
"2275","N-Dubz",226.06322
"2276","Meli'sa Morgan",272.45669
"2277","Carrie Rodriguez",255.99955
"2278","Moby Grape",186.122
"2279","Harry Chapin",291.00363
"2280","Spock's Beard",289.549476666667
"2281","Sam Mangwana",462.18404
"2282","Compulsion",156.838726666667
"2283","Moving Cloud",211.87873
"2284","Penguin Café Orchestra",201.97832
"2285","Ella Fitzgerald",199.60118
"2286","Lucio Dalla",248.201995
"2287","God Lives Underwater",271.59465
"2288","Mary Black",303.346485
"2289","The Sushi Club",269.12608
"2290","Alvino Rey And His Orchestra",205.84444
"2291","Of Montreal",245.433015
"2292","Speedbuggy USA",107.83302
"2293","BlackHawk",223.86893
"2294","Aarne Tenkanen",261.864035
"2295","Cab Calloway",79.82975
"2296","Holy Fuck",386.19383
"2297","Digital Mystikz",166.60853
"2298","Neon Blonde",247.71873
"2299","Archie Bell and The Drells",138.579135
"2300","Sacramentum",267.80689
"2301","T'Pau",222.87628
"2302","Timesbold",285.59628
"2303","Mountain",199.94077
"2304","Appliance",219.793833333333
"2305","Delerium",343.40526
"2306","Joe Hill Louis",158.04036
"2307","North Mississippi Allstars",273.08363
"2308","Johnny Mathis",181.276285
"2309","Keef Baker",289.59302
"2310","Aaron Carter",188.42077
"2311","Lisa Miskovsky",285.04771
"2312","Michal Urbaniak",285.54404
"2313","A Faith Called Chaos",189.6224
"2314","Fudge Tunnel",196.10077
"2315","Caetano Veloso",369.08363
"2316","Frank Boeijen Groep",232.21941
"2317","Dave Douglas",296.41098
"2318","Suicidal Romance",304.57424
"2319","Johnny Cash",168.689613333333
"2320","Abstürzende Brieftauben",149.794376666667
"2321","Slayer",100.49261
"2322","Alain Clark",243.59138
"2323","Paula Toller",299.83302
"2324","Etta James",166.68689
"2325","Nina Sky",212.16608
"2326","Immolation",383.73832
"2327","Scritti Politti",201.63873
"2328","San Pascualito Rey",213.62893
"2329","Dismal Euphony",271.99955
"2330","Jerry Cantrell",427.38893
"2331","Yeah Yeah Yeahs",246.395193333333
"2332","Destiny's Child featuring Wyclef Jean",227.81342
"2333","Autechre",330.15465
"2334","Carl Perkins",190.82404
"2335","The Replacements",127.00689
"2336","The Doppler Effect",425.58649
"2337","Showtek",482.0371
"2338","Lackluster",376.946485
"2339","Intocable",183.73179
"2340","Against All Authority",146.08934
"2341","A Rocket To The Moon",190.01424
"2342","Capital Inicial",318.379955
"2343","Butthole Surfers",364.355465
"2344","Jonah Martanga",177.52771
"2345","Savas Pascalidis",341.05424
"2346","Toby Tobias",413.04771
"2347","Heinz Rudolf Kunze",158.484445
"2348","Johnny Paycheck",165.028115
"2349","Eisley",239.22893
"2350","Gabin featuring China Moses",252.76036
"2351","Blue Swede",151.90159
"2352","Death In Vegas",390.2297525
"2353","Natalia Oreiro",287.05914
"2354","Roger Waters",212.466485
"2355","Scout Niblett",175.868935
"2356","Deekline & Wizard",262.66077
"2357","Dokken",324.793015
"2358","Psilodump",316.786485
"2359","Icons of Filth",161.77587
"2360","Shannon Noll",282.46159
"2361","Binomio de Oro de América",277.34159
"2362","Byther Smith",285.23057
"2363","Césaria Evora",137.65179
"2364","SEX MACHINEGUNS",246.282
"2365","Waltari",402.71628
"2366","Impaled Nazarene",118.37778
"2367","The Black Seeds",266.97098
"2368","Bah Samba",497.65832
"2369","Grégory Lemarchal",224.05179
"2370","Bent",406.80444
"2371","Three O'Clock",272.8224
"2372","Mundo Complexo",134.922
"2373","Hitomi Yaida",205.97506
"2374","Don McLean",269.426486666667
"2375","The Kingston Trio",148.89751
"2376","State Of Being",205.24363
"2377","The Veils",260.244445
"2378","Cibo Matto",221.962
"2379","Random Factor",410.64444
"2380","Beverlei Brown",295.02649
"2381","Ray Price",155.61098
"2382","Cat Power",195.839545
"2383","Capitol Punishment",71.70567
"2384","Rich Kids",221.1522
"2385","Prisma",351.86893
"2386","Nina Nastasia",139.78077
"2387","Abe Vigoda",175.41179
"2388","Yo Yo Mundi",128.487166666667
"2389","Nação Zumbi",208.14322
"2390","Alex Skolnick Trio",319.52934
"2391","Cold Blood",307.61751
"2392","Ornette Coleman",681.42975
"2393","Falling Up",196.72771
"2394","Ghymes",317.17832
"2395","Belinda Carlisle",243.604445
"2396","Duran Duran Duran",104.25424
"2397","Ideal Free Distribution",213.52444
"2398","Jeckyll & Hyde",339.186485
"2399","Syreeta / G.C. Cameron",243.51302
"2400","Monster Magnet",407.27465
"2401","Gino Vannelli",287.63383
"2402","Todd Agnew",281.05098
"2403","Organ",194.0371
"2404","Michael Penn",272.32608
"2405","Modern Skirts",213.57669
"2406","Hadise",200.4371
"2407","Fabio Concato",229.77261
"2408","Brooke Waggoner",237.609345
"2409","Drumsound & Bassline Smith",349.02159
"2410","Paul Mauriat",191.228935
"2411","Marianne Faithfull",239.77751
"2412","Coldplay",216.528523333333
"2413","Frank Sinatra",150.57805
"2414","Stockholm Cyclo",420.10077
"2415","Patrik Isaksson",241.8673
"2416","Extreme Noise Terror",72.77669
"2417","D*Note",224.62649
"2418","Walter Horton",305.997915
"2419","Hugo Montenegro & His Orchestra",141.34812
"2420","Juri Gagarin",244.218325
"2421","Minimum Vital",304.27383
"2422","Spoken",379.74159
"2423","Triangulo De Amor Bizarro",286.01424
"2424","Skiantos",177.08363
"2425","Alternative TV",127.39873
"2426","Casiotone For The Painfully Alone",159.333425
"2427","Amistades Peligrosas",265.58649
"2428","Ophélie Winter",290.14159
"2429","UB40",240.01261
"2430","The Kills",235.95492
"2431","Radikal Dub Kolektiv",295.18322
"2432","Maija Vilkkumaa",234.039276666667
"2433","Ace Enders & A Million Different People",336.61342
"2434","Maggie Reilly",299.41506
"2435","[re:jazz]",303.04608
"2436","Andreas Dorau",320.33043
"2437","Cathy Dennis",266.86649
"2438","The Futureheads",318.48444
"2439","Junior Byles",170.670565
"2440","Paolo Conte",209.13587
"2441","Gallows",164.33587
"2442","Joe Nichols",231.026485
"2443","Queensryche",293.79873
"2444","Beenie Man",219.45424
"2445","The Cube Guys",433.97179
"2446","Tuck & Patti",196.46649
"2447","The Warren Brothers",218.04363
"2448","Arthur Yoria",217.32526
"2449","The Rentals",244.11383
"2450","Stan Rogers",159.45098
"2451","Brian Auger's Oblivion Express",881.29261
"2452","Toshinori Kondo",226.97751
"2453","Dragons Of Zynth",142.079545
"2454","Karpatenhund",218.53995
"2455","Crazyhead",197.98159
"2456","Carbon Leaf",291.012336666667
"2457","Dzem",461.282815
"2458","Spiller",405.2371
"2459","Silverchair",333.7922
"2460","Forty Winks",194.79465
"2461","Korby Lenker",292.15302
"2462","Billy Bragg",219.227843333333
"2463","John Travolta / Olivia Newton-John",216.76363
"2464","Icon Of Coil",259.90485
"2465","Cleopatra",222.30159
"2466","Potato 5_ Laurel Aitken",208.16934
"2467","King's X",263.83628
"2468","Akela",198.53016
"2469","Betty Wright",147.66975
"2470","Jim Noir",148.74077
"2471","M.A. Numminen",141.37424
"2472","Dilute",369.083626666667
"2473","Alabama",249.33832
"2474","Fruit Bats",180.97587
"2475","Goatwhore",219.44118
"2476","Motel",209.89342
"2477","The Clutters",177.88036
"2478","Twisted Charm",313.36444
"2479","Beirut",197.32853
"2480","The O.C. Supertones",233.58649
"2481","K'Naan",218.64444
"2482","James Horner;Rahat Nusrat Fateh Ali Khan",738.28526
"2483","Ute Lemper",212.06159
"2484","Nicole Willis",187.76771
"2485","Carole King",223.555464
"2486","Mad Caddies",148.61016
"2487","Michael Bublé",216.371793333333
"2488","Susheela Raman",303.411795
"2489","Mike Griffin & The Unknown Blues Band",286.01424
"2490","The Sea Urchins",212.13995
"2491","Witchcraft",308.166075
"2492","Mount Kimbie",236.40771
"2493","Mindless Faith",312.47628
"2494","India.Arie",140.094243333333
"2495","Flanger",363.10159
"2496","Le Loup",300.00281
"2497","Nazareth",234.50077
"2498","Jesper Kyd",200.4371
"2499","John Mayall",224.3522
"2500","Rocco",349.72689
"2501","Seal",226.89914
"2502","Mafalda Veiga e João Pedro Pais",269.50485
"2503","Lifesavas",140.294513333333
"2504","Michael Giacchino",166.35601
"2505","Jet Black Crayon",190.09261
"2506","Marc Anthony",319.73832
"2507","Joe Lopez",247.90159
"2508","Caparezza",291.44771
"2509","Chuck Durfor",185.12934
"2510","End Of Fashion",214.72608
"2511","Frank Klepacki",242.88608
"2512","Lydia Lunch",374.699955
"2513","Dark Tranquillity",203.44118
"2514","Seabound",356.814783333333
"2515","Patti Drew",347.0624
"2516","UNKLE",181.463493333333
"2517","Los Chichos",202.304855
"2518","Ekkohaus",403.64363
"2519","The Tiger Lillies",206.94159
"2520","Doctor Butcher",393.29914
"2521","J.B. Hutto",278.02077
"2522","Suburban Knight",326.713015
"2523","Jessica Simpson",244.74077
"2524","U.K. Subs",221.6224
"2525","Melanie Fiona",197.51138
"2526","Wilbert Harrison",258.35057
"2527","The Young Lovers",138.86649
"2528","Hello Sailor",228.75383
"2529","Michael Stanley Band",181.13261
"2530","Jenni Vartiainen",306.15465
"2531","La Roux",208.03873
"2532","Jesus Jones",263.95383
"2533","Gregory Isaacs",210.89914
"2534","Maria Lawson",199.36608
"2535","Eva Cassidy & Katie Melua",256.05179
"2536","DJ Markitos",348.73424
"2537","Jethro Tull",207.882
"2538","Alex Smoke",449.54077
"2539","Threat Signal",192.522
"2540","Itchy Poopzkid",254.6673
"2541","Dritte Wahl",117.26322
"2542","KRS-One",286.45832
"2543","Egotronic",204.69506
"2544","Blake Shelton",219.402
"2545","Dirty Three",441.05098
"2546","Los Bravos",132.93669
"2547","Pato Fu",243.199546666667
"2548","Sneeze",257.27955
"2549","No One Is Innocent",225.56689
"2550","Tal Farlow",380.02893
"2551","Matisyahu",288.60036
"2552","Tankard",289.35791
"2553","Lila Mccann",208.06485
"2554","Pete Yorn",198.86975
"2555","Feeder",218.870836666667
"2556","Otomo Yoshihide",76.642815
"2557","Piskie Sits",195.3171
"2558","Bloodsimple",161.2273
"2559","Rita Chiarelli",281.468935
"2560","Funky DL",224.54812
"2561","Blowback",246.46485
"2562","DJ Encore / Engelina",230.24281
"2563","Spahn Ranch",312.65914
"2564","Return To Forever",369.37098
"2565","Alaska Y Dinarama",330.48771
"2566","Doc Watson",173.06077
"2567","Janis Joplin",217.717095
"2568","GROVER WASHINGTON_ JR.",269.322
"2569","Preluders",208.03873
"2570","Pet Shop Boys",234.892605
"2571","The Jordanaires & Orion",132.07465
"2572","Metalium",417.35791
"2573","Sepultura",164.38812
"2574","Do Me Bad Things",378.5922
"2575","Endeverafter",185.83465
"2576","Ty Tabor",270.014245
"2577","EDGUY",286.667303333333
"2578","The Ruins Of Beverast",513.20118
"2579","Year Of The Rabbit",253.6224
"2580","Vetiver",238.05342
"2581","AFI",232.6722
"2582","Seventh Day Slumber",260.8322
"2583","Deana Carter",259.90485
"2584","Brooks & Dunn",215.09179
"2585","Heaven Shall Burn",89.12934
"2586","Mushroomhead",217.146756666667
"2587","Evan Dando",180.89751
"2588","Tyler Bates",70.53016
"2589","Mr Oizo",71.60118
"2590","Frankie Goes To Hollywood",349.413423333333
"2591","SINNER",215.919
"2592","Steve Wynn & The Miracle 3",161.10975
"2593","Charles Mingus",415.32036
"2594","Wade Hayes",220.21179
"2595","Secret Machines",670.48444
"2596","Beneath the Massacre",213.86404
"2597","Snider_ Todd",226.63791
"2598","Vitamin X",85.289345
"2599","Lightnin' Hopkins",173.92281
"2600","Lovex",209.99791
"2601","Gammer",364.22485
"2602","Frankie Valli",249.83465
"2603","Raz Ohara",166.935055
"2604","Haujobb",352.15628
"2605","It's A Musical",217.704035
"2606","Theory Of A Deadman",201.273015
"2607","Tony Christie",216.13669
"2608","The Slits",185.20771
"2609","Perturbazione",238.570648
"2610","Van Morrison",446.379955
"2611","The Feeling Good Conspiracy",253.83138
"2612","American Music Club",261.92281
"2613","Slaughter And The Dogs",169.06404
"2614","Peter Gabriel",180.50567
"2615","Melendi",211.7873
"2616","Tanita Tikaram",233.351385
"2617","Farm Fresh",61.02159
"2618","Sexy Sadie",220.89098
"2619","EMF",230.29506
"2620","Manolo Garcia",229.968525
"2621","Amos Lee",188.028935
"2622","Robyn Hitchcock",399.82975
"2623","Juliana Hatfield",186.77506
"2624","The Clash",183.31122
"2625","Martha Wainwright",236.590565
"2626","Xose Manuel Budiño",277.99465
"2627","Any Trouble",194.48118
"2628","Meryn Cadell",82.1024
"2629","Chris T-T",149.91628
"2630","Screamfeeder",276.13995
"2631","Gerry & The Pacemakers",160.23465
"2632","Ali Farka Touré",266.05669
"2633","After The Fire",197.40689
"2634","The Moldy Peaches",178.311385
"2635","Scienz of Life",126.69342
"2636","Cattle Decapitation",17.997915
"2637","Annuals",188.78649
"2638","HEATHEN",350.693425
"2639","Tony Rice",224.966075
"2640","Terrorizer",144.79628
"2641","Slipknot",203.20608
"2642","Strawbs",219.84608
"2643","JET",272.03873
"2644","Cadet",206.31465
"2645","Let's Go Bowling",160.57424
"2646","Carlos Santana & Mahavishnu John McLaughlin",466.28526
"2647","The Lancashire Hotpots",210.9122
"2648","Mad Flava",130.716285
"2649","Betül Demir",190.04036
"2650","Ashlee Simpson",302.68036
"2651","John Cale",162.655326666667
"2652","Chick Webb",150.59546
"2653","Vince Guaraldi Trio",303.15057
"2654","The Buggles",296.48934
"2655","Heatmiser",146.12853
"2656","Yves Deruyter",512.83546
"2657","Oldelaf et Monsieur D",255.9473
"2658","Ammoncontact featuring Sach",131.34322
"2659","Al DiMeola",313.36444
"2660","2nd II None",214.09914
"2661","Meat Loaf",458.48771
"2662","Bata Illic",205.34812
"2663","Anouar Brahem_ Francois Couturier_ Jean-Louis Matinier",425.66485
"2664","Har Mar Superstar",254.11873
"2665","5 Royales",181.10649
"2666","Mother's Finest",195.91791
"2667","Caleb Rowden",212.4273
"2668","Pita",278.67383
"2669","Quickspace",379.271385
"2670","The Gun Club",203.44118
"2671","The Black Box Revelation",216.34567
"2672","Klingonz",150.88281
"2673","Dynarec",154.004445
"2674","David Bisbal",253.622405
"2675","Sirenia",275.40853
"2676","Tex Williams",181.08036
"2677","Spank Rock",231.70567
"2678","10cc",174.57587
"2679","Andy Yorke",231.74485
"2680","Laid Back",177.6322
"2681","Gonga",457.482
"2682","Matthew Dekay",548.91057
"2683","Tiromancino",225.227303333333
"2684","Corinne Bailey Rae",289.52771
"2685","Ministère Amer",225.98485
"2686","Rumillajta",175.80363
"2687","The Shake",248.81587
"2688","Outputmessage",288.49587
"2689","Count Zero",233.84771
"2690","Calico System",191.52934
"2691","Tattoo Rodeo",282.43546
"2692","Thought Industry",273.78893
"2693","The B-52's",305.89342
"2694","Cathal Coughlan",260.035465
"2695","Starflyer 59",462.2624
"2696","The Heptones",261.61587
"2697","Mariem Hassan",399.77751
"2698","Lewis Taylor",277.141316666667
"2699","Quasimoto",111.56853
"2700","Sticks & Stones",178.88608
"2701","Loggins & Messina",434.577832
"2702","Blessure Grave",166.66077
"2703","Looptroop",309.65506
"2704","Cake",197.781316666667
"2705","The Hunches",173.66159
"2706","Catherine Wheel",213.7073
"2707","Insomnium",453.22404
"2708","José González",182.93506
"2709","Nights Like These",284.47302
"2710","Rookie Of The Year",123.20608
"2711","Evereve",292.33587
"2712","Dirty Old Ann",454.73914
"2713","Babasonicos",265.06404
"2714","Rex Allen",133.563625
"2715","We Came As Romans",221.49179
"2716","Betchadupa",272.90077
"2717","The Brecker Brothers",420.8322
"2718","Fort Minor (Featuring John Legend)",196.51873
"2719","Otto von Schirach feat. Nastie",157.51791
"2720","Aeroblus",226.87302
"2721","Robert Glasper",468.47955
"2722","The Five Satins",184.842
"2723","LFO",289.21424
"2724","Combustible Edison",186.14812
"2725","Success Will Write Apocalypse Across The Sky",190.98077
"2726","Stetsasonic",119.6273
"2727","Jim Nabors",178.36363
"2728","Flybanger",229.51138
"2729","Batmobile",174.732605
"2730","Three 6 Mafia",326.42567
"2731","Dogwood",200.097505
"2732","Ambre & Mark Spybey",532.4273
"2733","Moqui Marbles",248.13669
"2734","Peabo Bryson",273.8673
"2735","Soulwax",211.826485
"2736","Udo Lindenberg;Helge Schneider",274.41587
"2737","Linea 77",265.40363
"2738","Julie Driscoll_ Brian Auger & The Trinity",261.38077
"2739","Sloan",145.94567
"2740","Highway 9",259.94404
"2741","Don Griffin",334.07955
"2742","Edge Of Dawn",362.78812
"2743","Carnivore",249.259955
"2744","Model 500",345.795465
"2745","James Darren",149.83791
"2746","Charge 69",179.90485
"2747","Feadz",251.29751
"2748","Blondie",148.72118
"2749","Collection d'Arnell Andréa",230.582405
"2750","Natalie Cole",218.0240375
"2751","Q-Tip",234.78812
"2752","Kitty Wells",153.913015
"2753","Late Of The Pier",250.95791
"2754","Lokua Kanza",170.89261
"2755","The Old Haunts",231.26159
"2756","Liberty N Justice",260.33587
"2757","Yabby U",186.64444
"2758","Sir Douglas Quintet",184.78975
"2759","Jesse Saunders",300.22485
"2760","Turin Brakes",226.311385
"2761","Sparklehorse",432.29995
"2762","Fort Knox Five",124.00281
"2763","Azeem",260.25751
"2764","Aaron Sprinkle",220.29016
"2765","Slim Cessna's Auto Club",278.373425
"2766","Comecon",194.35057
"2767","Adolescents",131.16036
"2768","Natural Black",224.78322
"2769","Alejandra Guzman",224.522
"2770","William Basinski and Richard Chartier",340.92363
"2771","Keyshia Cole / Amina",220.78649
"2772","Lindstrøm",296.01914
"2773","Mr. Irish Bastard",144.61342
"2774","B-Tight feat. Raggaman",188.44689
"2775","Nirvana",176.63955
"2776","Girlschool",200.64608
"2777","ARRESTED DEVELOPMENT",273.81506
"2778","Mercan Dede",518.41261
"2779","Akiko Yano",211.93098
"2780","Hardrive",371.51302
"2781","Platero Y Tu",368.29995
"2782","Despistaos",282.5922
"2783","Brassmunk",290.5073
"2784","Three-6 Mafia",380.99546
"2785","Jamie Lidell",192.722266666667
"2786","D'Nash",168.46322
"2787","CFCF",229.8771
"2788","Cursor Miner",209.710565
"2789","The High Dials",325.19791
"2790","A Love Ends Suicide",209.94567
"2791","Aura",144.19546
"2792","Ringo Starr",216.02567
"2793","The Muckruckers",143.77751
"2794","Weasel Walter",256.36526
"2795","Eels",206.99383
"2796","Hanns Dieter Hüsch",219.68934
"2797","Chick Corea;London Philharmonic Orchestra",675.16036
"2798","Visage",281.12934
"2799","Heidi Montag",188.26404
"2800","Ulla Meinecke",209.89342
"2801","A Static Lullaby",203.33669
"2802","Cage The Elephant",200.4371
"2803","B.E.N & Mr. Pit",337.52771
"2804","The Steeles",221.635465
"2805","K. Sparks",172.48608
"2806","Unwritten Law",118.64771
"2807","The Pigeon Detectives",147.93098
"2808","Eraserheads",170.14812
"2809","The Loud Family",223.855875
"2810","Nostalgia 77",318.27546
"2811","AGATHODAIMON",260.479545
"2812","Jay-Jay Johanson",147.01669
"2813","Nosoträsh",239.25506
"2814","Biréli Lagrène",175.90812
"2815","Elmer Bernstein",180.845263333333
"2816","Anita Ward",209.3971
"2817","Townsend_ Devin",63.18975
"2818","Equipe 84",182.935055
"2819","Moving Ninja",305.34485
"2820","Abra Moore",256.07791
"2821","Symphony X",255.03302
"2822","Tommy James & The Shondells",166.50404
"2823","Jeru The Damaja",231.60118
"2824","Narco",226.87302
"2825","Steve Jablonsky",85.4547833333333
"2826","Pirat's Sound Sistema",217.0771
"2827","Anna Järvinen",172.48608
"2828","Luciano",236.577505
"2829","Catie Curtis",275.09506
